SR CP6,0.0013
SR CP6,0.0013
SR CP6,0.0013
SR CP6,0.0013
SR CP6,0.0013
SR CP6,0.0013
SR CP6,0.0013
SR CP6,0.0013
SR CP6,0.0013
SR CP6,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP8,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
SR CP10,0.0013
